id,info_type_id,municipality_id,address,sighting_datetime,year,month,day,hour,animal_species_id,gender,headcount,alone_or_with_young,sighting_condition,latitude,longitude,remarks,open_flg,verified,distance,municipality_name,gender_name,info_type_masters,animal_species_masters,post_photos
6089,1,8,青森県むつ市関根地区,2025/9/30 0:00,2025,9,30,0,1,,1,1,目撃,41.3762647,141.2014825,1頭目撃,4,1,72.48924956,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
7043,3,6,青森県十和田市深持地区,2025/9/30 0:00,2025,9,30,0,1,,1,1,痕跡(食害),40.6221621,141.1433673,食害（リンゴ）,4,1,40.73051555,十和田市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6117,3,32,青森県東通村猿ケ森地区,2025/9/30 0:00,2025,9,30,0,1,,1,1,痕跡(食害),41.3029793,141.394877,食害（クリ）,4,1,76.41331957,東通村,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6100,3,10,青森県平川市碇ケ関地区,2025/9/30 0:00,2025,9,30,0,1,,1,1,痕跡(食害),40.4457038,140.6472965,2頭目撃、食害（リンゴ）、樹体被害,4,1,42.85864966,平川市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6099,3,10,青森県平川市唐竹地区,2025/9/30 0:00,2025,9,30,0,1,,1,1,痕跡(食害),40.5391172,140.6073243,食害（リンゴ）,4,1,33.67222751,平川市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6093,3,1,青森県青森市矢田地区,2025/9/30 0:00,2025,9,30,0,1,,1,1,痕跡(食害),40.8495194,140.8457721,目撃（糞）、食害（栗）,4,1,9.276095616,青森市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6302,1,34,青森県佐井村佐井地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.4485483,140.8812358,1頭目撃,4,1,70.37435154,佐井村,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6098,1,10,青森県平川市切明地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,40.5004327,140.7458316,目撃（糞）,4,1,36.047291,平川市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6097,1,10,青森県平川市新屋地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,40.5970415,140.6178991,1頭目撃,4,1,27.33249717,平川市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6103,3,36,青森県五戸町大学沢地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,痕跡(食害),40.5327141,141.2812632,食害（リンゴ）,4,1,55.96800563,五戸町,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6045,3,9,青森県つがる市森田町地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,痕跡(食害),40.7758065,140.3189244,目撃（糞）、食害（リンゴ）,4,1,35.90175285,つがる市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6016,3,8,青森県むつ市田名部地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,痕跡(食害),41.3062307,141.19295,食害（クリ）,4,1,65.62580072,むつ市,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6047,1,6,青森県十和田市深持地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,40.616233,141.135736,1頭目撃,4,1,40.57018953,十和田市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6046,1,6,青森県十和田市沢田地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,40.593458,141.150627,1頭目撃,4,1,43.07284966,十和田市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6044,1,15,青森県鰺ヶ沢町長平町地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,40.7275487,140.2718357,1頭目撃,4,1,40.9160136,鰺ヶ沢町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6042,1,16,青森県深浦町追良瀬地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,40.68067,139.96841,1頭目撃,4,1,66.97989073,深浦町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6041,1,16,青森県深浦町追良瀬地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,40.68825,139.9754,1頭目撃,4,1,66.20667294,深浦町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6026,1,8,青森県むつ市緑ヶ丘地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.3013123,141.1910041,1頭目撃,4,1,65.08628318,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6025,1,8,青森県むつ市昭和町地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.2823014,141.2031448,2頭目撃,4,1,63.99165798,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6024,1,8,青森県むつ市城ケ沢地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.2363783,141.1242314,1頭目撃,4,1,55.96785006,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6023,1,8,青森県むつ市城ケ沢地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.2366867,141.1237268,1頭目撃,4,1,55.97154975,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6022,1,8,青森県むつ市脇野沢地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.1682057,140.8049,1頭目撃,4,1,38.58823343,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6021,1,8,青森県むつ市城ケ沢地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.217536,141.116916,1頭目撃,4,1,53.90812015,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6020,1,8,青森県むつ市桜木町地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.250102,141.131383,1頭目撃,4,1,57.56061411,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6019,1,8,青森県むつ市城ケ沢地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.2182642,141.1180889,1頭目撃,4,1,54.03128856,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6018,1,8,青森県むつ市城ケ沢地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.2250837,141.1270625,1頭目撃,4,1,55.08618506,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6017,1,8,青森県むつ市川内町地区,2025/9/29 0:00,2025,9,29,0,1,,1,1,目撃,41.192978,141.0206469,1頭目撃,4,1,47.22645558,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6040,1,19,青森県大鰐町蔵館地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,40.5194201,140.5813699,1頭目撃,4,1,36.4921785,大鰐町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6012,1,8,青森県むつ市中野沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.1713248,141.2826082,1頭目撃（死亡個体）,4,1,59.63149512,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6011,1,8,青森県むつ市城ケ沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.2366125,141.1238863,1頭目撃,4,1,55.97249038,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6010,1,8,青森県むつ市城ケ沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.2130332,141.095973,2頭目撃,4,1,52.48600116,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6009,1,8,青森県むつ市関根地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.3859883,141.1929556,1頭目撃,4,1,73.03163025,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6008,1,8,青森県むつ市大畑町地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.390937,141.1276484,2頭目撃,4,1,70.83554555,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6007,1,8,青森県むつ市城ケ沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.2014803,141.0749223,2頭目撃,4,1,50.43205746,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6006,1,8,青森県むつ市城ケ沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.2366975,141.1237946,1頭目撃,4,1,55.97579728,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6005,1,8,青森県むつ市関根地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.3683324,141.2103264,2頭目撃,4,1,72.14730324,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6004,1,8,青森県むつ市関根地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.3826259,141.1901465,1頭目撃,4,1,72.59039841,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6003,1,8,青森県むつ市大畑町地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.3902231,141.1297472,1頭目撃,4,1,70.84582416,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6002,1,8,青森県むつ市城ケ沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.2167453,141.0819228,3頭目撃,4,1,52.16947566,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
5979,1,6,青森県十和田市法量地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,40.5982207,140.9783157,1頭目撃,4,1,32.17454372,十和田市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
5978,1,6,青森県十和田市法量地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,40.5819401,140.9953409,1頭目撃,4,1,34.4862439,十和田市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
5977,1,15,青森県鰺ヶ沢町長平町地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,40.73216667,140.2725556,3頭目撃,4,1,40.72362268,鰺ヶ沢町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
5976,1,16,青森県深浦町驫木地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,40.7020263,139.9808748,2頭目撃,4,1,65.41522104,深浦町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6015,3,36,青森県五戸町大学沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,痕跡(食害),40.5327482,141.2813475,食害（リンゴ）,4,1,55.97158935,五戸町,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6126,1,8,青森県むつ市大畑町地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,41.3838965,141.1933907,1頭目撃,4,1,72.85220997,むつ市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6094,1,1,青森県青森市諏訪沢地区,2025/9/28 0:00,2025,9,28,0,1,,1,1,目撃,40.8280148,140.8365405,1頭目撃,4,1,8.085848672,青森市,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
6014,3,36,青森県五戸町大学沢地区,2025/9/27 0:00,2025,9,27,0,1,,1,1,痕跡(食害),40.5327277,141.2812885,食害（リンゴ）,4,1,55.96886312,五戸町,,"{'id': 3, 'info_type_name': '痕跡(食害)', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
7181,1,36,青森県五戸町切谷内地区,2025/9/27 0:00,2025,9,27,0,1,,1,1,目撃,40.521552,141.344693,1頭目撃,4,1,61.08476498,五戸町,,"{'id': 1, 'info_type_name': '目撃', 'open_flg': 1, 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}","{'id': 1, 'animal_species_name': 'ツキノワグマ', 'animal_species_icon_file_path': '/images/icon_bear.svg', 'created_at': '2026-03-31T05:17:44.000000Z', 'updated_at': '2026-03-31T05:17:44.000000Z'}",[]
